Doi,Novelty,Year
10.1371/journal.pone.0037801,-9.488267987771025,2012
10.1371/journal.pone.0032710,-7.929214848821947,2012
10.1371/journal.pone.0032713,-8.10030944353997,2012
10.1371/journal.pone.0032715,-7.43441687903245,2012
10.1371/journal.pone.0035254,-7.657219137918699,2012
10.1371/journal.pone.0037818,-8.732211098882102,2012
10.1371/journal.pone.0035267,-10.476034618256678,2012
10.1371/journal.pone.0035276,-7.669024648874444,2012
10.1371/journal.pone.0037838,-8.10030944353997,2012
10.1371/journal.pone.0035281,-9.292266485786818,2012
10.1371/journal.pone.0037841,-9.739579421376812,2012
10.1371/journal.pone.0032748,-8.10030944353997,2012
10.1371/journal.pone.0032754,-11.797646400554212,2012
10.1371/journal.pone.0030209,-8.223500274625104,2012
10.1371/journal.pone.0042982,-7.728825800004854,2012
10.1371/journal.pone.0032776,-7.8175178858746035,2012
10.1371/journal.pone.0050734,-9.73813235711236,2012
10.1371/journal.pone.0035335,-7.421939378891579,2012
10.1371/journal.pone.0030247,-8.78202981277591,2012
10.1371/journal.pone.0037896,-7.664674264703973,2012
10.1371/journal.pone.0032813,-8.139416721041012,2012
10.1371/journal.pone.0030264,-9.390138173964214,2012
10.1371/journal.pone.0035356,-7.949422389700224,2012
10.1371/journal.pone.0035361,-13.958830807082023,2012
10.1371/journal.pone.0032826,-11.049458999149834,2012
10.1371/journal.pone.0035368,-8.133003894661332,2012
10.1371/journal.pone.0032828,-10.444660884874718,2012
10.1371/journal.pone.0035372,-8.174514828990244,2012
10.1371/journal.pone.0030287,-8.642876666366385,2012
10.1371/journal.pone.0030289,-9.741496434828989,2012
10.1371/journal.pone.0032839,-8.400791434070287,2012
10.1371/journal.pone.0040497,-8.349973509144416,2012
10.1371/journal.pone.0030297,-8.435458151722361,2012
10.1371/journal.pone.0040502,-8.94712923479254,2012
10.1371/journal.pone.0032867,-7.6172356593958845,2012
10.1371/journal.pone.0035426,-8.039042087716403,2012
10.1371/journal.pone.0030349,-7.67087318868893,2012
10.1371/journal.pone.0038008,-7.503839715027738,2012
10.1371/journal.pone.0032922,-8.108185993715693,2012
10.1371/journal.pone.0078278,-7.792849468403006,2013
10.1371/journal.pone.0082045,-7.380116139667503,2013
10.1371/journal.pone.0071883,-7.566344110826947,2013
10.1371/journal.pone.0061787,-8.348070529302934,2013
10.1371/journal.pone.0068570,-8.157981765998123,2013
10.1371/journal.pone.0082308,-8.119528135682325,2013
10.1371/journal.pone.0065274,-7.849576156052824,2013
10.1371/journal.pmed.1001462,-7.923995348899795,2013
10.1371/journal.pmed.1001557,-8.529654702904928,2013
10.1371/journal.pone.0069055,-7.511055354469422,2013
10.1371/journal.pntd.0002302,-8.529805141829193,2013
10.1371/journal.pone.0083125,-8.545636260535675,2013
10.1371/journal.pntd.0002398,-7.640955226319107,2013
10.1371/journal.pntd.0002406,-7.380116139667503,2013
10.1371/journal.pntd.0002538,-10.082573652460288,2013
10.1371/journal.pone.0079913,-8.255155160525216,2013
10.1371/journal.pone.0069768,-10.221600123249257,2013
10.1371/journal.pone.0080051,-7.684030355155081,2013
10.1371/journal.pone.0080084,-8.484497984921086,2013
10.1371/journal.pone.0080103,-8.198852184094687,2013
10.1371/journal.pone.0066588,-8.830036020207558,2013
10.1371/journal.pone.0076874,-7.330863734968806,2013
10.1371/journal.pone.0063376,-11.402140952248892,2013
10.1371/journal.pone.0080714,-8.08619419075756,2013
10.1371/journal.pone.0080785,-14.059251000664668,2013
10.1371/journal.pone.0081637,-9.13296787315953,2013
10.1371/journal.pone.0089320,-7.334996786532302,2014
10.1371/journal.pone.0105998,-8.438568033113507,2014
10.1371/journal.pone.0112915,-7.443784434476619,2014
10.1371/journal.pone.0096526,-9.420544320916054,2014
10.1371/journal.pone.0096584,-7.589295382314999,2014
10.1371/journal.pntd.0002544,-8.078680683062618,2014
10.1371/journal.pntd.0002607,-8.394512783354774,2014
10.1371/journal.pntd.0002650,-8.412234288828975,2014
10.1371/journal.pone.0096871,-7.477026251028862,2014
10.1371/journal.pone.0103542,-8.078680683062618,2014
10.1371/journal.pntd.0002788,-12.528288980301546,2014
10.1371/journal.pone.0106893,-23.27548888281764,2014
10.1371/journal.pone.0103608,-13.707517977321086,2014
10.1371/journal.pntd.0002855,-11.35467178867674,2014
10.1371/journal.pntd.0002988,-8.125363346985715,2014
10.1371/journal.pntd.0003064,-8.125363346985715,2014
10.1371/journal.pone.0107260,-7.520160156637471,2014
10.1371/journal.pntd.0003215,-10.493449911430783,2014
10.1371/journal.pone.0101010,-8.62554694187772,2014
10.1371/journal.pone.0091451,-7.646586020942101,2014
10.1371/journal.pone.0098118,-8.551708902502538,2014
10.1371/journal.pone.0088253,-10.602844286594117,2014
10.1371/journal.pone.0108232,-9.972084976784418,2014
10.1371/journal.pone.0115223,-8.080422694985284,2014
10.1371/journal.pone.0105256,-11.723062781446217,2014
10.1371/journal.pone.0088803,-7.312396197090531,2014
10.1371/journal.pone.0098795,-7.477026251028862,2014
10.1371/journal.pone.0109048,-8.160613567648047,2014
10.1371/journal.pone.0112414,-7.422611240450998,2014
10.1371/journal.pone.0144021,2.23606797749979,2015
10.1371/journal.pntd.0004223,284.2460942656261,2015
10.1371/journal.pone.0126359,-8.112468868880427,2015
10.1371/journal.pone.0157120,-9.24243235519479,2016
10.1371/journal.pgen.1006436,-7.822876139267919,2016
10.1371/journal.pntd.0004752,-8.112259596460696,2016
10.1371/journal.pntd.0004811,-10.525163155498678,2016
10.1371/journal.pone.0168177,-7.782431612362872,2016
10.1371/journal.pntd.0005089,-8.658356731646167,2016
10.1371/journal.pone.0171536,12.859251883142846,2017
10.1371/journal.pgen.1006775,-8.749588528193826,2017
10.1371/journal.pntd.0006671,-7.932372472748535,2018
10.1371/journal.pone.0198243,-12.97679876720814,2018
10.1371/journal.pntd.0006760,-12.187214149448192,2018
10.1371/journal.pntd.0006769,-8.21816604832383,2018
10.1371/journal.pntd.0006928,-8.21816604832383,2018
10.1371/journal.pone.0194089,-8.550422479676916,2018
10.1371/journal.pone.0192354,-7.787397791074734,2018
10.1371/journal.pone.0203441,-7.459068407825788,2018
10.1371/journal.pone.0208176,-8.001923949337103,2018
10.1371/journal.pone.0196832,-7.754347273014538,2018
10.1371/journal.pone.0205965,-9.2657639534307,2018
10.1371/journal.pone.0190481,-7.586139743133579,2018
10.1371/journal.pgen.1007154,-7.528901648817756,2018
10.1371/journal.pgen.1007165,-7.791825516582215,2018
10.1371/journal.pgen.1007180,-10.096174371504594,2018
10.1371/journal.pgen.1007183,-7.9038671653414,2018
10.1371/journal.pgen.1007186,-7.9038671653414,2018
10.1371/journal.pone.0208538,-9.2657639534307,2018
10.1371/journal.pgen.1007298,-10.255517791760544,2018
10.1371/journal.pgen.1007306,-8.21816604832383,2018
10.1371/journal.pone.0199426,-9.902277610888238,2018
10.1371/journal.pgen.1007366,-7.9038671653414,2018
10.1371/journal.pgen.1007396,-13.952744917611009,2018
10.1371/journal.pone.0206379,-8.63341389056688,2018
10.1371/journal.pgen.1007479,-7.9038671653414,2018
10.1371/journal.pgen.1007500,-9.501340288673669,2018
10.1371/journal.pone.0199594,-7.907601829192655,2018
10.1371/journal.pgen.1007518,-8.901547542846167,2018
10.1371/journal.pgen.1007520,-7.9038671653414,2018
10.1371/journal.pgen.1007533,-8.21816604832383,2018
10.1371/journal.pgen.1007571,-8.835369890256967,2018
10.1371/journal.pgen.1007593,-8.21816604832383,2018
10.1371/journal.pgen.1007607,-7.962976711700441,2018
10.1371/journal.pone.0197447,-10.01094218079352,2018
10.1371/journal.pgen.1007707,-7.9038671653414,2018
10.1371/journal.pgen.1007770,-11.352723067774017,2018
10.1371/journal.pone.0206766,-10.039866022595406,2018
10.1371/journal.pone.0199987,-7.905958866777969,2018
10.1371/journal.pntd.0006265,-7.723606594649034,2018
10.1371/journal.pntd.0006348,-7.973372838708126,2018
10.1371/journal.pntd.0006381,-9.2657639534307,2018
10.1371/journal.pone.0197957,-11.248501323911114,2018
10.1371/journal.pntd.0006428,-8.37839394474677,2018
10.1371/journal.pone.0198003,-16.295491121168872,2018
10.1371/journal.pone.0202541,-8.008483750515888,2018
10.1371/journal.ppat.1007461,-8.21816604832383,2018
10.1371/journal.pone.0225694,-7.980038761790933,2019
10.1371/journal.pone.0223877.r004,-8.590964025413465,2019
10.1371/journal.pntd.0007087,-8.66372295718175,2019
10.1371/journal.pone.0224100,-8.782826344862817,2019
10.1371/journal.pone.0213846,-9.869255898857292,2019
10.1371/journal.pntd.0007548,-7.35116588140908,2019
10.1371/journal.pone.0214001,-7.608419648935865,2019
10.1371/journal.pone.0212296,-12.818351641910668,2019
10.1371/journal.pone.0226545,-9.158451277406549,2019
10.1371/journal.pone.0224654,70.20957637946988,2019
10.1371/journal.pone.0224831,-8.042995425956404,2019
10.1371/journal.pone.0224891,-7.989110202288432,2019
10.1371/journal.pone.0227035,-9.288704232800658,2019
10.1371/journal.pone.0212628,-10.632228029689932,2019
10.1371/journal.pone.0223150.r006,-8.523554771012533,2019
10.1371/journal.pone.0214415,-10.666535624188,2019
10.1371/journal.pone.0216259,-9.196515650309577,2019
10.1371/journal.ppat.1007734,-8.818866779222093,2019
10.1371/journal.ppat.1007761,-8.28328283056288,2019
10.1371/journal.ppat.1007800,-9.572087503850684,2019
10.1371/journal.pgen.1007973,-12.792516887278648,2019
10.1371/journal.ppat.1007926.r005,-8.782826344862817,2019
10.1371/journal.pone.0225416.r004,-7.730601213486,2019
10.1371/journal.pone.0223615,-10.35222048704822,2019
10.1371/journal.ppat.1008021,-8.448191807226474,2019
10.1371/journal.ppat.1008026,-7.86710968544272,2019
10.1371/journal.ppat.1008098,-8.042995425956404,2019
10.1371/journal.pone.0223783,-7.608419648935865,2019
10.1371/journal.pone.0238521,1.969476284092445,2020
10.1371/journal.pone.0242021,-10.252727126622224,2020
10.1371/journal.pgen.1009199,-7.3926762578652125,2020
10.1371/journal.pone.0243913,-7.478165470993667,2020
10.1371/journal.pone.0238806.r006,-8.146661347359242,2020
10.1371/journal.pone.0237207,-7.542384137704169,2020
10.1371/journal.pone.0237317,12.999999999999998,2020
10.1371/journal.pone.0227397,24.78495748729577,2020
10.1371/journal.pone.0235829,48.17329827473584,2020
10.1371/journal.pone.0242708,4.058186746325234,2020
10.1371/journal.ppat.1008408.r005,-7.3926762578652125,2020
10.1371/journal.pone.0228266,30.115504665214058,2020
10.1371/journal.pgen.1008777,-7.478165470993667,2020
10.1371/journal.pone.0238415,108.28782363337416,2020
10.1371/journal.pgen.1008975.r004,-9.973530453677226,2020
10.1371/journal.pone.0256932,-7.849521348190295,2021
10.1371/journal.pone.0244519.r004,-7.587741744533074,2021
10.1371/journal.pone.0257028,-7.9354876165381,2021
10.1371/journal.pone.0258994,-8.124534261860651,2021
10.1371/journal.pone.0257191,-8.263386124668235,2021
10.1371/journal.pone.0249600.r004,-7.617523199624093,2021
10.1371/journal.pone.0249730,-8.987780868038397,2021
10.1371/journal.pone.0249768,-9.761907123296137,2021
10.1371/journal.pone.0249874,-18.58760626583547,2021
10.1371/journal.pntd.0009686,-8.381294912006483,2021
10.1371/journal.pone.0257855.r004,-7.920541407547617,2021
10.1371/journal.pone.0257910,-15.495105763537682,2021
10.1371/journal.pone.0251935,-7.494187704771055,2021
10.1371/journal.pone.0251984,-7.859379201043324,2021
10.1371/journal.pone.0252244,178.81275122317203,2021
10.1371/journal.ppat.1009840.r005,-7.580976145443048,2021
10.1371/journal.pone.0248079,24.78495748729577,2021
10.1371/journal.pone.0246210.r005,-8.182792173443339,2021
10.1371/journal.pone.0256680.r004,-7.593457690449819,2021
